games_played_1,games_played_2,goals_1,goals_2,height,plus_minus_1,plus_minus_2,ppg_3,shots_1,shots_2,avg_toi_1,avg_toi_2,weight,points_1,points_2,age,position_C,position_D,position_L,position_R
0.9512195121951219,0.573170731707317,0.11538461538461539,0.1702127659574468,75,21,12,0.5,2.0,1.3829787234042554,24.72,22.0,220,0.4358974358974359,0.425531914893617,28,False,True,False,False
0.573170731707317,1.0,0.1702127659574468,0.08536585365853659,75,12,23,0.3780487804878049,1.3829787234042554,1.8170731707317074,22.0,22.27,220,0.425531914893617,0.5,29,False,True,False,False
1.0,1.0,0.08536585365853659,0.0975609756097561,75,23,-3,0.6049382716049383,1.8170731707317074,2.207317073170732,22.27,22.18,220,0.5,0.3780487804878049,30,False,True,False,False
1.0,0.9878048780487805,0.0975609756097561,0.1728395061728395,75,-3,6,0.4936708860759494,2.207317073170732,2.0617283950617282,22.18,22.82,220,0.3780487804878049,0.6049382716049383,31,False,True,False,False
0.9878048780487805,0.9634146341463414,0.1728395061728395,0.0379746835443038,75,6,5,0.3209876543209876,2.0617283950617282,1.6582278481012658,22.82,21.9,220,0.6049382716049383,0.4936708860759494,32,False,True,False,False
0.9634146341463414,0.9878048780487805,0.0379746835443038,0.08641975308641975,75,5,-3,0.358974358974359,1.6582278481012658,1.6790123456790123,21.9,20.2,220,0.4936708860759494,0.32098765432098764,33,False,True,False,False
0.9878048780487805,0.9512195121951219,0.08641975308641975,0.0641025641025641,75,-3,-6,0.125,1.6790123456790123,2.1153846153846154,20.2,19.1,220,0.32098765432098764,0.358974358974359,34,False,True,False,False
0.8292682926829268,0.3902439024390244,0.07352941176470588,0.03125,75,-14,6,0.3191489361702128,1.4264705882352942,0.71875,13.03,11.97,225,0.22058823529411764,0.1875,27,False,False,False,True
0.3902439024390244,0.573170731707317,0.03125,0.1702127659574468,75,6,-7,0.1538461538461538,0.71875,1.872340425531915,11.97,13.77,225,0.1875,0.3191489361702128,28,False,False,False,True
0.573170731707317,0.9512195121951219,0.1702127659574468,0.038461538461538464,75,-7,-15,0.4776119402985074,1.872340425531915,1.3333333333333333,13.77,12.45,225,0.3191489361702128,0.15384615384615385,29,False,False,False,True
0.9512195121951219,0.8170731707317073,0.038461538461538464,0.23880597014925373,75,-15,2,0.25,1.3333333333333333,1.5970149253731343,12.45,12.93,225,0.15384615384615385,0.47761194029850745,30,False,False,False,True
0.2926829268292683,0.0,0.041666666666666664,0.0,75,3,0,0.0,1.125,0.0,11.23,0,225,0.25,0.0,32,False,False,False,True
0.15853658536585366,1.0,0.23076923076923078,0.3780487804878049,71,-1,-5,0.7916666666666666,3.769230769230769,3.573170731707317,19.85,21.48,195,0.46153846153846156,0.8414634146341463,28,False,False,True,False
1.0,0.5853658536585366,0.3780487804878049,0.375,71,-5,2,0.835820895522388,3.573170731707317,3.7916666666666665,21.48,20.67,195,0.8414634146341463,0.7916666666666666,29,False,False,True,False
0.5853658536585366,0.8170731707317073,0.375,0.43283582089552236,71,2,10,0.8378378378378378,3.7916666666666665,3.656716417910448,20.67,20.43,195,0.7916666666666666,0.835820895522388,30,False,False,True,False
0.8170731707317073,0.9024390243902439,0.43283582089552236,0.44594594594594594,71,10,21,0.7571428571428571,3.656716417910448,3.5,20.43,19.18,195,0.835820895522388,0.8378378378378378,31,False,False,True,False
0.9024390243902439,0.8536585365853658,0.44594594594594594,0.35714285714285715,71,21,-3,0.6086956521739131,3.5,3.342857142857143,19.18,19.3,195,0.8378378378378378,0.7571428571428571,32,False,False,True,False
0.8536585365853658,0.8414634146341463,0.35714285714285715,0.2753623188405797,71,-3,-3,0.5714285714285714,3.342857142857143,2.8115942028985508,19.3,17.43,195,0.7571428571428571,0.6086956521739131,33,False,False,True,False
0.8414634146341463,0.5121951219512195,0.2753623188405797,0.35714285714285715,71,-3,0,0.8243243243243243,2.8115942028985508,2.8333333333333335,17.43,17.08,195,0.6086956521739131,0.5714285714285714,34,False,False,True,False
0.5121951219512195,0.9024390243902439,0.35714285714285715,0.3783783783783784,71,0,-2,0.6666666666666666,2.8333333333333335,3.0945945945945947,17.08,18.67,195,0.5714285714285714,0.8243243243243243,35,False,False,True,False
0.9024390243902439,0.8414634146341463,0.3783783783783784,0.36231884057971014,71,-2,-11,0.4,3.0945945945945947,2.246376811594203,18.67,17.2,195,0.8243243243243243,0.6666666666666666,36,False,False,True,False
0.8414634146341463,0.5487804878048781,0.36231884057971014,0.15555555555555556,71,-11,7,0.4268292682926829,2.246376811594203,2.0,17.2,13.95,195,0.6666666666666666,0.4,37,False,False,True,False
0.5487804878048781,1.0,0.15555555555555556,0.18292682926829268,71,7,-2,0.4146341463414634,2.0,1.6829268292682926,13.95,15.28,195,0.4,0.4268292682926829,38,False,False,True,False
